"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Dec 03 13:35:31 IST 2025","Wed Dec 03 13:35:31 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyDateRangeDescriptionDateText_TotalPropertyTransactionsBox_TC6455","verifyDateRangeDescriptionDateText_TotalPropertyTransactionsBox_TC6455",""
"skipped","Wed Dec 03 13:40:51 IST 2025","Wed Dec 03 13:40:51 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyShowOnMapAction_PropertyTransactionTable_TC4287","verifyShowOnMapAction_PropertyTransactionTable_TC4287",""
"broken","Wed Dec 03 12:02:48 IST 2025","Wed Dec 03 12:03:29 IST 2025","41511","Retail sector failed test cases Suite","Test","markets.GenerateReportTest","markets.GenerateReportTest","verifyTestDataScenariosInLoginMKT_I240","verifyTestDataScenariosInLoginMKT_I240",""
"broken","Wed Dec 03 13:04:47 IST 2025","Wed Dec 03 13:05:20 IST 2025","32265","Retail sector failed test cases Suite","Test","markets.ResidentialPropertiesTest","markets.ResidentialPropertiesTest","checkAddressPropertyDetailsPage_3868Test","checkAddressPropertyDetailsPage_3868Test",""
"passed","Wed Dec 03 12:06:46 IST 2025","Wed Dec 03 12:07:09 IST 2025","23015","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkAmenityFilterDropDown_6018Test","checkAmenityFilterDropDown_6018Test",""
"broken","Wed Dec 03 12:52:59 IST 2025","Wed Dec 03 12:54:31 IST 2025","91456","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkPropNameDistOnAmenityFilterOnMapArabic_5040Test","checkPropNameDistOnAmenityFilterOnMapArabic_5040Test",""
"broken","Wed Dec 03 12:24:44 IST 2025","Wed Dec 03 12:26:11 IST 2025","87114","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkInvalidAmenityNeighborhoodOnMap_2734Test","checkInvalidAmenityNeighborhoodOnMap_2734Test",""
"passed","Wed Dec 03 13:30:52 IST 2025","Wed Dec 03 13:31:16 IST 2025","24144","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyPropertyTransactionsTableNameUI_TC6408","verifyPropertyTransactionsTableNameUI_TC6408",""
"passed","Wed Dec 03 11:50:28 IST 2025","Wed Dec 03 11:50:51 IST 2025","22126","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkReportTabProperties_4856Test","checkReportTabProperties_4856Test",""
"skipped","Wed Dec 03 13:56:59 IST 2025","Wed Dec 03 13:56:59 IST 2025","0","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkTableColumnsSameAsDownloadedExcel_7531_7533Test","checkTableColumnsSameAsDownloadedExcel_7531_7533Test",""
"failed","Wed Dec 03 12:04:47 IST 2025","Wed Dec 03 12:05:27 IST 2025","40162","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkAddAmenityFunctionality_6026Test","checkAddAmenityFunctionality_6026Test",""
"broken","Wed Dec 03 12:48:38 IST 2025","Wed Dec 03 12:49:10 IST 2025","32681","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","varifyMultiMapLayerCheckBoxes_4359Test","varifyMultiMapLayerCheckBoxes_4359Test",""
"passed","Wed Dec 03 11:45:01 IST 2025","Wed Dec 03 11:46:16 IST 2025","74977","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkRentMallWiseAllShowOnMapClickable_7649Test","checkRentMallWiseAllShowOnMapClickable_7649Test",""
"passed","Wed Dec 03 11:33:40 IST 2025","Wed Dec 03 11:34:25 IST 2025","45077","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkPropertiesTableDownloadedExcelSheet_7415Test","checkPropertiesTableDownloadedExcelSheet_7415Test",""
"passed","Wed Dec 03 13:58:37 IST 2025","Wed Dec 03 13:58:57 IST 2025","19931","Retail sector failed test cases Suite","Test","markets.RequestDemoPageTest","markets.RequestDemoPageTest","verifyAllButtonsFxnRequestDemoPage_MKT_I257","verifyAllButtonsFxnRequestDemoPage_MKT_I257",""
"skipped","Wed Dec 03 13:35:55 IST 2025","Wed Dec 03 13:35:55 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyDateRangeDescription_TotalUnitTransactionsBox_TC6459","verifyDateRangeDescription_TotalUnitTransactionsBox_TC6459",""
"passed","Wed Dec 03 13:51:36 IST 2025","Wed Dec 03 13:53:13 IST 2025","97230","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","checkGradesMax3OptionsClickable_GrossOfficeSpaceGradeWisesqm_GradeDD_7502Test","checkGradesMax3OptionsClickable_GrossOfficeSpaceGradeWisesqm_GradeDD_7502Test",""
"skipped","Wed Dec 03 13:43:52 IST 2025","Wed Dec 03 13:43:52 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","VerifyPropertyNameInBlueColor_PropertyTransactionsTable_TC9587","VerifyPropertyNameInBlueColor_PropertyTransactionsTable_TC9587",""
"passed","Wed Dec 03 12:29:49 IST 2025","Wed Dec 03 12:30:38 IST 2025","48727","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkPropTenantChipIcon_3848Test","checkPropTenantChipIcon_3848Test",""
"broken","Wed Dec 03 12:18:48 IST 2025","Wed Dec 03 12:19:21 IST 2025","32815","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","checkFirstSectionLegend_ClusterInfo_6009Test","checkFirstSectionLegend_ClusterInfo_6009Test",""
"broken","Wed Dec 03 12:38:41 IST 2025","Wed Dec 03 12:40:16 IST 2025","94955","Retail sector failed test cases Suite","Test","markets.Markets_MapTest","markets.Markets_MapTest","exploreProjec_3085Test","exploreProjec_3085Test",""
"skipped","Wed Dec 03 13:57:10 IST 2025","Wed Dec 03 13:57:10 IST 2025","0","Retail sector failed test cases Suite","Test","markets.OfficeSectorTest","markets.OfficeSectorTest","sortPropertiesTableColumns_7555Test","sortPropertiesTableColumns_7555Test",""
"skipped","Wed Dec 03 13:44:50 IST 2025","Wed Dec 03 13:44:50 IST 2025","2","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","VerifyAdjustedbyEstaterTeam_OrangeColor_PropertyTransactionsTable_TC9598","VerifyAdjustedbyEstaterTeam_OrangeColor_PropertyTransactionsTable_TC9598",""
"skipped","Wed Dec 03 13:42:04 IST 2025","Wed Dec 03 13:42:04 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyNextBtnFxnality_UnitTransactionTable_TC7320","verifyNextBtnFxnality_UnitTransactionTable_TC7320",""
"passed","Wed Dec 03 11:35:59 IST 2025","Wed Dec 03 11:37:03 IST 2025","64127","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkPropertyChipAndCrossOnMapArabic_3849Test","checkPropertyChipAndCrossOnMapArabic_3849Test",""
"skipped","Wed Dec 03 13:41:29 IST 2025","Wed Dec 03 13:41:29 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyPreviousBtnFxnality_PropertyTransactionTable_TC7317","verifyPreviousBtnFxnality_PropertyTransactionTable_TC7317",""
"skipped","Wed Dec 03 13:37:05 IST 2025","Wed Dec 03 13:37:05 IST 2025","0","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyMapAndReportViewLabelAppearsOnHover_TC6670","verifyMapAndReportViewLabelAppearsOnHover_TC6670",""
"failed","Wed Dec 03 14:04:00 IST 2025","Wed Dec 03 14:05:15 IST 2025","74890","Retail sector failed test cases Suite","Test","markets.PersonalInfoPageTest","markets.PersonalInfoPageTest","PersonalInfoPageFxntiesMKT_I243","PersonalInfoPageFxntiesMKT_I243",""
"broken","Wed Dec 03 11:21:04 IST 2025","Wed Dec 03 11:21:04 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","checkDownloadSaveBttons_7413Test","checkDownloadSaveBttons_7413Test",""
"skipped","Wed Dec 03 13:41:56 IST 2025","Wed Dec 03 13:41:56 IST 2025","1","Retail sector failed test cases Suite","Test","markets.Markets_PaidTransactionReportTest","markets.Markets_PaidTransactionReportTest","verifyLastBtnFxnality_PropertyTransactionTable_TC7319","verifyLastBtnFxnality_PropertyTransactionTable_TC7319",""
"skipped","Wed Dec 03 11:58:45 IST 2025","Wed Dec 03 11:58:45 IST 2025","0","Retail sector failed test cases Suite","Test","markets.RetailSectorTest","markets.RetailSectorTest","varifyRentMallWiseTableTitleWithCount_5272Test","varifyRentMallWiseTableTitleWithCount_5272Test",""
